senid,sentence,intent,sampling_strategy,confidence
887349,Cam on shop nhieu nhe,thank,,0
887350,để mh cân nhắc Thanks nhé,thank,,0
887351,em cam on shop a,thank,,0
887352,đẹp lắm cám ơn b nhé,thank,,0
887353,Thanks bạn nhiều Có gì mình báo lại bạn ha,thank,,0
887354,Thanks shop nhe ,thank,,0
887355,Thanks shop nè,thank,,0
887356,E cảm ơn,thank,,0
887357,em cảm ơn c,thank,,0
887358,cám ơn shop nhé có gì mình sẽ liên hệ,thank,,0
887359,Cám ơn ak,thank,,0
887360,Mình cảm ơn shop nha ,thank,,0
887361,Mình cám ơn,thank,,0
887362,cam on shop nhiu,thank,,0
887363,Cảm ơn shop mình bàn với chồng rồi báo shop nhé,thank,,0
887364,Thank shop ah minh nhan dc hag oy,thank,,0
887365,Thanks chị nhiều nhe e đỡ ta bank,thank,,0
887366,Cảm ơn b Để mình ngcuu thêm nha m sẽ nhắn lại b sau,thank,,0
887367,e cám ơn shop,thank,,0
887368,Dạ m cám ơn,thank,,0
887369,À v e cám ơn Nôn nhận hàng quá tr,thank,,0
887370,cám ơn e,thank,,0
887371,em cam on,thank,,0
887372,Cam on shop ah,thank,,0
887373,Cảm ơn shop để em xem các mẫu khác vậy ,thank,,0
887374,Cảm ơn sh nhé để minh xem,thank,,0
887375,Cảm ơn b m vừa mua mất r,thank,,0
887376,cảm ơn ấy nhiều nhé,thank,,0
887377,À cám ơn shop,thank,,0
887378,mình cám ơn shop,thank,,0
887379,cám ơn bann,thank,,0
887380,t cảm ơn nhé,thank,,0
887381,M cảm on,thank,,0
887382,e cam on a,thank,,0
887383,Gh đẹp lắm cậu cám ơn cậu nhiều nha,thank,,0
887384,De e xem lai thanks shop a,thank,,0
887385,Mình nhận được hàng rồi Cám ơn shop nhé,thank,,0
887386,cảm ơn shop để về bàn vs bà xã đã,thank,,0
887387,Cám ơn shop Có gì mình liên hệ sau ,thank,,0
887388,em cảm ơn ạ,thank,,0
887389,e cam on co j e se bao lai,thank,,0
887390,Ah mình cảm ơn,thank,,0
887391,cám ơn để e ngé,thank,,0
887392,M CẢM ƠN,thank,,0
887393,Cam on b hehe,thank,,0
887394,Để m gọi M cảm ơn b nhé,thank,,0
887395,Thanks c nhiud nha,thank,,0
887396,c cảm ơn em,thank,,0
887397,Thanks ban de nghi ki lai hihi,thank,,0
887398,b mình cảm ơn ạ,thank,,0
887399,Thanksb,thank,,0
887400,e cám ơn ah,thank,,0
887401,mih cam on b,thank,,0
887402,Rất đẹp thank,thank,,0
887403,Cảm ơn shop nha Để mình tìm hiểu thêm đã nhé,thank,,0
887404,M cảm ơn D,thank,,0
887405,thanks shop ,thank,,0
887406,Cám ơn sh nha nhìn vậy thui chứ nó quậy dữ thần luôn á,thank,,0
887407,Mình cảm ơn b n lắm,thank,,0
887408,cam on em nhe,thank,,0
887409,Thanks b nhea,thank,,0
887410,Cảm ơn r,thank,,0
887411,cam ơn shop,thank,,0
887412,Thanks ad nhìu,thank,,0
887413,t cảm ơn nha,thank,,0
887414,Em cam on a,thank,,0
887415,t cảm ơn c,thank,,0
887416,E cám ơn shop ạ,thank,,0
887417,Mình cảm ơn nhé mình sẽ qua shop xem,thank,,0
887418,E cảm ơn shop nha,thank,,0
887419,Minh cam ơn nhiều ạ,thank,,0
887420,Hehe cám ơn sh nha quây vừa dễ sợ,thank,,0
887421,Thanks c ạ,thank,,0
887422,Thanks bạn nhé,thank,,0
887423,Dạ em cảm ơn chị ạ,thank,,0
887424,Cám ơn shop da tư vấn,thank,,0
887425,Em cám ơn ship,thank,,0
887426,Em cảm on Chị ạ,thank,,0
887427,T cảm ơn bạn,thank,,0
887428,T cảm ơn nha,thank,,0
887429,thanks shop de minh xem cần mua mìhh báo nha ,thank,,0
887430,Thank shop nhé để tớ xem thêm shop nhé,thank,,0
887431,thanksce,thank,,0
887432,Cám ơn b ạ,thank,,0
887433,e cam on shop ạ,thank,,0
887434,À cám ơn bạn,thank,,0
887435,cảm ơn ạ Có gì mình liên hệ sau,thank,,0
887436,Cam on chi,thank,,0
887437,vậy em cảm ơn ạ,thank,,0
887438,Thanks o,thank,,0
887439,mh cảm ơn ạ,thank,,0
887440,Để mình cân đối nha Thanks shop nhiều ,thank,,0
887441,minh cam on shop,thank,,0
887442,Thanks pan đa tu van giup minh nhe,thank,,0
887443,Keke cám ơn bạn,thank,,0
887444,E cảm ơn a,thank,,0
887445,dạ cám ơn shop nha mai mình chụp hình feedback cho shop nha,thank,,0
887446,Thanks bạn nhiều ạ,thank,,0
887447,thank bạn na,thank,,0
887448,Cam on b nhe m ms lang pai cam on b ma,thank,,0
887449,Thanks shop có gì mình sẽ ib sau nha Ngâm cứu reivew đã,thank,,0
887450,E cám ơn c ạ D,thank,,0
887451,Thanks b nhé,thank,,0
887452,Cảm ơn bạn mình sẽ tham khảo 2 loại,thank,,0
887453,Sang tuần m mua Cám ơn nhé,thank,,0
887454,Thanks shop m tham khảo có gì m sẽ ib lại cho shop,thank,,0
887455,e cảm ơn Shop,thank,,0
887456,Em cám ơn shop ạ,thank,,0
887457,Thanks shop nhiều,thank,,0
887458,M Cam on nhe,thank,,0
887459,thanks c tư vấn nhiệt tình ak,thank,,0
887460,m đã nhận r nhé cám ơn shop,thank,,0
887461,Cảm ơn shop nhiều nhiều,thank,,0
887462,Cảm ơn chị ạ,thank,,0
887463,cảm ơn em ,thank,,0
887464,V e cám ơn ,thank,,0
887465,mình cảm ơn b nha,thank,,0
887466,E cảm ơn ạ,thank,,0
887467,e cảm ơn chị nhiều,thank,,0
887468,em cam on ạ,thank,,0
887469,Thank b đã đăng dùm nha,thank,,0
887470,càm ơn bạn,thank,,0
887471,t cảm ơn,thank,,0
887472,cám ơn e để c xem nhé,thank,,0
887473,Cảm ơn sh ạ,thank,,0
887474,c e cảm ơn,thank,,0
887475,Thanks c nhìu nha,thank,,0
887476,e thank nhak,thank,,0
887477,T cảm ơn B,thank,,0
887478,mk cảm ơn shop,thank,,0
887479,Cảm ơn b nhé để mình nghiên cứu,thank,,0
887480,e cảm ơn ạh,thank,,0
887481,Mh cảm ơn sh,thank,,0
887482,Cảm ơn bạn Để mình tham khảo thêm đã nhé,thank,,0
887483,thank b nhé,thank,,0
887484,Em cảm ơn c nhé,thank,,0
887485,Cảm ơn b nhiu,thank,,0
887486,Ah rồi m cảm ơn nhé,thank,,0
887487,thanks ạ,thank,,0
887488,Da m cam on a,thank,,0
887489,Em cảm ơn chị nhiều nhé,thank,,0
887490,À vâng cảm ơn shop ạ,thank,,0
887491,vậy cảm ơn shop nha,thank,,0
887492,e cam ơn,thank,,0
887493,cảm ơn shop nhen ,thank,,0
887494,em cảm ơn chị nhé,thank,,0
887495,Thanks b nha,thank,,0
887496,M cám ơn b rất nhiều,thank,,0
887497,Da cảm ơn ạ,thank,,0
887498,T cảm ơn b,thank,,0
887499,vậy c cảm ơn,thank,,0
887500,Thank you nhiều nhá,thank,,0
887501,Khi nào có sz M mình sẽ lhe với shop Cảm ơn b nha,thank,,0
887502,Cảm ơn shop ,thank,,0
887503,thank shop Th mình sẽ để lần sau k nghĩ shop nghỉ CN,thank,,0
887504,Thanks b nha đặt hàng m sẽ báo lại nhé,thank,,0
887505,Tớ cám ơn,thank,,0
887506,Cám ơn e nhea,thank,,0
887507,cảm ơn shop heno,thank,,0
887508,Uh t cám ơn,thank,,0
887509,mình cám ơn nhìu nha,thank,,0
887510,cảm ơn shop đã phản hồi ạh,thank,,0
887511,chiều mình qua mua hàng nhà mình cũng ngay gần đó Cảm ơn bạn nhé,thank,,0
119841,tx đồng xoài tỉnh bi nh phước,handover_to_inbox,entropy_based,0.813828706741333
122073,E chờ hàng,handover_to_inbox,entropy_based,0.8062335848808289
123865,Master 1015 hả shop,query_knowledge_base,entropy_based,0.7897213101387024
120787,T nhìn avt,handover_to_inbox,entropy_based,0.78547602891922
121510,tớ bảo nè,query_knowledge_base,entropy_based,0.78199702501297
123787,500 ạ,query_knowledge_base,entropy_based,0.7716218829154968
120099,ths shop nhé,thank,entropy_based,0.7634572982788086
121140,hải phòng bạn ah,handover_to_inbox,entropy_based,0.760313093662262
122855,Trắg ko ha ,query_knowledge_base,entropy_based,0.7536450028419495
121884,310k nữa ,query_knowledge_base,entropy_based,0.7398130297660828
119738,74 85 ấy,query_knowledge_base,entropy_based,0.7390769124031067
123175,Ngô thanh hường,handover_to_inbox,entropy_based,0.7293233275413513
121723,88 Láng Hạ,handover_to_inbox,entropy_based,0.7229501605033875
124044,Đang cân gh sớm,handover_to_inbox,entropy_based,0.7207310795783997
120786,T nhập tận xươngt,handover_to_inbox,entropy_based,0.7206832766532898
123307,01654391800 Ngoc,handover_to_inbox,entropy_based,0.7203845977783203
123139,228 Bùi Xương Trạch,handover_to_inbox,entropy_based,0.7185443043708801
123637,0948689896 Phương nhé,handover_to_inbox,entropy_based,0.711178719997406
121532,Huyen meo vac chi ak,handover_to_inbox,entropy_based,0.7105042338371277
119432,CNhung 0947915289,handover_to_inbox,entropy_based,0.710331380367279
124243,1combo arau,query_knowledge_base,entropy_based,0.710331380367279
121726,199k 129k,query_knowledge_base,entropy_based,0.710331380367279
123102,093 239 0261 c nhé,handover_to_inbox,entropy_based,0.7089812755584717
123007,Tl 900k sh nha,handover_to_inbox,entropy_based,0.707925021648407
123470,Tc nhiu,query_knowledge_base,entropy_based,0.7059879899024963
120121,Nhàn 0904 864 168,handover_to_inbox,entropy_based,0.7039534449577332
123101,228 Bùi Xương Trạch ạ,handover_to_inbox,entropy_based,0.6994655728340149
121004,Vy 01212565079 21 Hàng Chuối nhé,handover_to_inbox,entropy_based,0.6991710066795349
119439,Tecknum 2017 í,query_knowledge_base,entropy_based,0.6888696551322937
121540,Dui nay 299 a,query_knowledge_base,entropy_based,0.687560498714447
122489,atm,handover_to_inbox,entropy_based,0.6819729804992676
21701,0985551213 ,handover_to_inbox,entropy_based,0.6819729804992676
120701,àhh,agree,entropy_based,0.6819729804992676
123883,69 129 Trương Định,handover_to_inbox,entropy_based,0.6772168278694153
122679,Trùng hợp,agree,entropy_based,0.6567407846450806
121387,Vs tất cả tư thê bạn nhỉ,handover_to_inbox,entropy_based,0.6465768218040466
123337,Toà landmark tower,handover_to_inbox,entropy_based,0.6464893221855164
122974,Mùi thơm dịu,handover_to_inbox,entropy_based,0.6464893221855164
121743,Bao nhiêu se t này shop ơi,query_knowledge_base,entropy_based,0.6424629092216492
123116,Thi u 6cm chị ạ,handover_to_inbox,entropy_based,0.6416627764701843
121330,Em đang cân nhắc avent snow,query_knowledge_base,entropy_based,0.641364336013794
123237,Asap nha bạn,query_knowledge_base,entropy_based,0.640696108341217
123097,Luuvananh 278 c ạ,handover_to_inbox,entropy_based,0.6372495889663696
120580,rất mong nhận được sự quan tâm và phản hồi từ mình ạ,handover_to_inbox,entropy_based,0.6350705027580261
123315,Em đă c shoppe rô i a,handover_to_inbox,entropy_based,0.6348683834075928
124076,4 710 000d,handover_to_inbox,entropy_based,0.633293092250824
124272,328 nguyễn trãi,handover_to_inbox,entropy_based,0.6317571997642517
119700,Tặng shop nha ,handover_to_inbox,entropy_based,0.628222644329071
121498,tnao bạn nhỉ,query_knowledge_base,entropy_based,0.6228752732276917
123978,Bo nay Sn vay shop,query_knowledge_base,entropy_based,0.6227477192878723
122234,E ưng cái bô thang này quá,query_knowledge_base,entropy_based,0.6211863160133362
122877,S lại 299k a,query_knowledge_base,entropy_based,0.6185961365699768
121599,Uk th để hỏi no,agree,entropy_based,0.6154698133468628
121889,Tteen shopee 560k hả shop,query_knowledge_base,entropy_based,0.6137295365333557
120556,Xin lỗi bạn nha,handover_to_inbox,entropy_based,0.6113324165344238
120003,C nhan đuoc rui nha Shop ,handover_to_inbox,entropy_based,0.6099019646644592
122905, 84 96 9885839 ,handover_to_inbox,entropy_based,0.6092976927757263
123217,Tỉnh lộ 10 b tân,handover_to_inbox,entropy_based,0.607127845287323
121413,post trên page của các bạn mà,handover_to_inbox,entropy_based,0.606589138507843
121888,Mình dặt,handover_to_inbox,entropy_based,0.6054324507713318
124055,Quách thi ngoc tâm,handover_to_inbox,entropy_based,0.603837251663208
121314,Ah Th em lấy cát cháy ,handover_to_inbox,entropy_based,0.6030049324035645
119768,Nhui 1 bộ shop,query_knowledge_base,entropy_based,0.6022745966911316
119717,ui đang thjk xanh cam nè,query_knowledge_base,entropy_based,0.6020211577415466
121059,0963291359 p2340 hh1b linh đàm,handover_to_inbox,entropy_based,0.6002563238143921
123119,150k thanh ạ,query_knowledge_base,entropy_based,0.5993736982345581
123871,Loại lite,query_knowledge_base,entropy_based,0.5989049673080444
122734,New opened,query_knowledge_base,entropy_based,0.5987896919250488
120963,giống k bạn,handover_to_inbox,entropy_based,0.597464382648468
122769,Cái bày nữa bạn,query_knowledge_base,entropy_based,0.5972191691398621
121866,Oke bạn mai mình qua,agree,entropy_based,0.596896231174469
122652,Đêm rất khó,handover_to_inbox,entropy_based,0.5954697728157043
123957,Mẫu ntb,query_knowledge_base,entropy_based,0.594471275806427
122973,Gh đẹp mà thơm lắm ạ,handover_to_inbox,entropy_based,0.5906966328620911
121452,Hồng cũng h t ạ,query_knowledge_base,entropy_based,0.5869825482368469
124147,Chờ c tìm Ảnh nhea,query_knowledge_base,entropy_based,0.5811150670051575
123280,Cánh cam đỏ trắng e,query_knowledge_base,entropy_based,0.5783278346061707
122674,Đo,query_knowledge_base,entropy_based,0.5756595730781555
123117,7cm ạ,query_knowledge_base,entropy_based,0.5744876861572266
120948,an khê gia lai,handover_to_inbox,entropy_based,0.5741701126098633
122452,Là gỗ bạn ạ,query_knowledge_base,entropy_based,0.5724074840545654
122698,t owr Vinh,handover_to_inbox,entropy_based,0.5713433623313904
123248,Í hí hí đẹp trai chân dài nữa còn gì bằng,handover_to_inbox,entropy_based,0.5668535232543945
120899,Và avent,query_knowledge_base,entropy_based,0.5666818022727966
121700,920 Đê La Thành ,handover_to_inbox,entropy_based,0.5666159987449646
120846,Co chua ban oi,query_knowledge_base,entropy_based,0.5644922852516174
123404,Chăc 20 30k thôi chứ,query_knowledge_base,entropy_based,0.5641089081764221
122284,Với cái đồng xi,query_knowledge_base,entropy_based,0.5629288554191589
122858,duoc tang gi voi ho tro hi shop,query_knowledge_base,entropy_based,0.5628606677055359
121915,Mình thích màu be bạn ơi,query_knowledge_base,entropy_based,0.5620456337928772
119884,560k hả b,query_knowledge_base,entropy_based,0.5609655380249023
122194,Kem hăm nữa,query_knowledge_base,entropy_based,0.5598949790000916
121137,th mình lấy combi thui,handover_to_inbox,entropy_based,0.5581908822059631
122785,Trần thị ái my,handover_to_inbox,entropy_based,0.5566337704658508
119536,Trần thị khánh hoà,handover_to_inbox,entropy_based,0.5566337704658508
119818,Phạm Thị Thúy Ngân,handover_to_inbox,entropy_based,0.5550114512443542
121724,Bộ này nữa b ơi,query_knowledge_base,entropy_based,0.5518811941146851
122177,m có,agree,entropy_based,0.5483713150024414
493310,dạ ko 2 tuổi rồi,query_knowledge_base,entropy_based,0.7994795441627502
494599,160k á shop,query_knowledge_base,entropy_based,0.7823678851127625
493020,9cm b ạ,query_knowledge_base,entropy_based,0.7355601191520691
492462,Day ha,query_knowledge_base,entropy_based,0.714488685131073
493001,1990cm ạ,query_knowledge_base,entropy_based,0.7030496001243591
492644,uke bạn nhé,agree,entropy_based,0.7019204497337341
496403,0936222795 bạn nhé,handover_to_inbox,entropy_based,0.7019204497337341
496799,th ak,thank,entropy_based,0.6992250084877014
492280,Cái hâm tự động ,query_knowledge_base,entropy_based,0.6806938052177429
493284,Advanced á c,query_knowledge_base,entropy_based,0.6793150901794434
494769,Mi nh lâ y mâ u na y,handover_to_inbox,entropy_based,0.6790135502815247
494475,1690 do ah,query_knowledge_base,entropy_based,0.672569751739502
493643,Okie để mình thử,agree,entropy_based,0.663752555847168
495801,Th à mình muốn chắn đoạn cầu thang và b p ,query_knowledge_base,entropy_based,0.6623567342758179
497055,k kmai them ha,query_knowledge_base,entropy_based,0.656244695186615
493419,vâg ạ ,agree,entropy_based,0.6516873240470886
492494,Hen pan lan k,handover_to_inbox,entropy_based,0.6511322855949402
493226,chả hiểu nữa,disagree,entropy_based,0.6486214399337769
496196,New á b ơi,query_knowledge_base,entropy_based,0.6483588814735413
492611,0389957708 b nhé ,handover_to_inbox,entropy_based,0.6389079689979553
493774,Lằng nhằng th b ,handover_to_inbox,entropy_based,0.6381019949913025
495818,Mình đang tính th ,handover_to_inbox,entropy_based,0.6361733675003052
496956,Có ấy ạ,agree,entropy_based,0.634462296962738
493204,Gh đẹp lắm c ạ,handover_to_inbox,entropy_based,0.6344398856163025
492456,Ã,greet,entropy_based,0.6335306167602539
493301,1900k,query_knowledge_base,entropy_based,0.6335306167602539
493416,vâg ,agree,entropy_based,0.6335306167602539
494750,ih,agree,entropy_based,0.6335306167602539
494829,ping ,greet,entropy_based,0.6335306167602539
496896,À tớ chưa sinh ,handover_to_inbox,entropy_based,0.6306295394897461
494772,Mâ u na y hê t rô i ah,query_knowledge_base,entropy_based,0.6281550526618958
496151,Chắc tròn nhỉ,query_knowledge_base,entropy_based,0.6270700097084045
493259,Đá medela chị nghe,query_knowledge_base,entropy_based,0.6259540319442749
492689,Đan phượng c ạ,handover_to_inbox,entropy_based,0.6239699721336365
492728,valdera02 b ạ,query_knowledge_base,entropy_based,0.6188295483589172
495008,N u còn,query_knowledge_base,entropy_based,0.6181055307388306
493507,OK nhe Shop,agree,entropy_based,0.6169188618659973
496936,Có ấy ah,agree,entropy_based,0.614940345287323
494205,Mắc quá ad,handover_to_inbox,entropy_based,0.6130169034004211
495805,Vậy khó quá nhỉ,handover_to_inbox,entropy_based,0.6107221245765686
492852,Balo đẹp quá,query_knowledge_base,entropy_based,0.6055752635002136
492900,Đc tặg quà ,query_knowledge_base,entropy_based,0.6040882468223572
495844,Ôi giời nặng khi p,query_knowledge_base,entropy_based,0.6001236438751221
497137,0948888092,handover_to_inbox,entropy_based,0.5939452052116394
496079,Tcong bnhiu,handover_to_inbox,entropy_based,0.5913964509963989
492417,Mình nói người nhà cpi,handover_to_inbox,entropy_based,0.5841590166091919
495243,016 4444 5694,handover_to_inbox,entropy_based,0.5816014409065247
494654,Dạ nôi Valdera íh ợh,query_knowledge_base,entropy_based,0.5777879953384399
496161,Cái dưới ạ,query_knowledge_base,entropy_based,0.5768550038337708
496013,dạ 1 ạ,query_knowledge_base,entropy_based,0.5733088254928589
494862,Mình kp bạn ạ,disagree,entropy_based,0.5702360272407532
494361,Lâu vậy ạ hjc,handover_to_inbox,entropy_based,0.564617931842804
492434,990k phải k ạ,query_knowledge_base,entropy_based,0.5625742077827454
492941,Trường Lâm b nhé,handover_to_inbox,entropy_based,0.5595656037330627
